time,station_id,node_id,queue_length,occupied_piles,waiting_vehicles,charging_slots
20,56,13109905631,0,0,[],"[None, None]"
21,0,2896525936,0,0,[],"[None, None]"
21,1,5229674646,0,0,[],"[None, None]"
21,2,5318075316,0,0,[],"[None, None]"
21,3,9083346991,0,0,[],"[None, None]"
21,4,2212686561,0,0,[],"[None, None]"
21,5,13403837890,0,0,[],"[None, None]"
21,6,11780099853,0,0,[],"[None, None]"
21,7,8311429790,0,0,[],"[None, None]"
21,8,2189504431,0,0,[],"[None, None]"
21,9,12184400264,0,0,[],"[None, None]"
21,10,8524589575,0,0,[],"[None, None]"
21,11,4638394171,0,0,[],"[None, None]"
21,12,12607605906,0,0,[],"[None, None]"
21,13,5227839640,0,0,[],"[None, None]"
21,14,8567221411,0,0,[],"[None, None]"
21,15,5227839750,0,0,[],"[None, None]"
21,16,2183271343,0,0,[],"[None, None]"
21,17,12772227058,0,0,[],"[None, None]"
21,18,12772227059,0,0,[],"[None, None]"
21,19,12772227060,0,0,[],"[None, None]"
21,20,12772227061,0,0,[],"[None, None]"
21,21,12772227062,0,0,[],"[None, None]"
21,22,6854581441,0,0,[],"[None, None]"
21,23,5315933054,0,0,[],"[None, None]"
21,24,12798065832,0,0,[],"[None, None]"
21,25,12774584141,0,0,[],"[None, None]"
21,26,12774691148,0,0,[],"[None, None]"
21,27,12774691150,0,0,[],"[None, None]"
21,28,12774691151,0,0,[],"[None, None]"
21,29,12774691152,0,0,[],"[None, None]"
21,30,12774691153,0,0,[],"[None, None]"
21,31,12774691154,0,0,[],"[None, None]"
21,32,12776127683,0,0,[],"[None, None]"
21,33,12776127684,0,0,[],"[None, None]"
21,34,6386646158,0,0,[],"[None, None]"
21,35,12776127686,0,0,[],"[None, None]"
21,36,12776127687,0,0,[],"[None, None]"
21,37,12776127688,0,0,[],"[None, None]"
21,38,12776127689,0,0,[],"[None, None]"
21,39,12776127690,0,0,[],"[None, None]"
21,40,12776127691,0,0,[],"[None, None]"
21,41,4084644936,0,0,[],"[None, None]"
21,42,1174948856,0,0,[],"[None, None]"
21,43,5227263043,0,0,[],"[None, None]"
21,44,3359333919,0,0,[],"[None, None]"
21,45,8293663947,0,0,[],"[None, None]"
21,46,12777982601,0,0,[],"[None, None]"
21,47,8341547329,0,0,[],"[None, None]"
21,48,5232087693,0,0,[],"[None, None]"
21,49,8564126435,0,0,[],"[None, None]"
21,50,8564126440,0,0,[],"[None, None]"
21,51,8564126438,0,0,[],"[None, None]"
21,52,6417062246,0,0,[],"[None, None]"
21,53,8261604036,0,0,[],"[None, None]"
21,54,8563847378,0,0,[],"[None, None]"
21,55,12248565005,0,0,[],"[None, None]"
21,56,13109905631,0,0,[],"[None, None]"
22,0,2896525936,0,0,[],"[None, None]"
22,1,5229674646,0,0,[],"[None, None]"
22,2,5318075316,0,0,[],"[None, None]"
22,3,9083346991,0,0,[],"[None, None]"
22,4,2212686561,0,0,[],"[None, None]"
22,5,13403837890,0,0,[],"[None, None]"
22,6,11780099853,0,0,[],"[None, None]"
22,7,8311429790,0,0,[],"[None, None]"
22,8,2189504431,0,0,[],"[None, None]"
22,9,12184400264,0,0,[],"[None, None]"
22,10,8524589575,0,0,[],"[None, None]"
22,11,4638394171,0,0,[],"[None, None]"
22,12,12607605906,0,0,[],"[None, None]"
22,13,5227839640,0,0,[],"[None, None]"
22,14,8567221411,0,0,[],"[None, None]"
22,15,5227839750,0,0,[],"[None, None]"
22,16,2183271343,0,0,[],"[None, None]"
22,17,12772227058,0,0,[],"[None, None]"
